time,latitude,longitude,speed,direction,date,magnetic declination,status,facing,facing2,sys_timestamp
071917.80,3106.79436637,10345.46857774,0.006,36.1,090925,2.0,A,North,East,1757402357.3674912
071917.90,3106.79436671,10345.46857768,0.004,33.8,090925,2.0,A,North,East,1757402357.475225
071918.00,3106.79436705,10345.46857761,0.004,32.4,090925,2.0,A,North,East,1757402357.5731297
071918.10,3106.79436759,10345.46857762,0.004,39.2,090925,2.0,A,North,East,1757402357.6735694
071918.20,3106.79436810,10345.46857764,0.004,36.0,090925,2.0,A,North,East,1757402357.7740319
071918.30,3106.79436858,10345.46857768,0.004,27.1,090925,2.0,A,North,East,1757402357.872578
071918.40,3106.79436886,10345.46857763,0.004,5.8,090925,2.0,A,North,East,1757402357.9700685
071918.50,3106.79436914,10345.46857758,0.004,6.3,090925,2.0,A,North,East,1757402358.0705652
071918.60,3106.79436941,10345.46857756,0.004,26.1,090925,2.0,A,North,East,1757402358.1700335
071918.70,3106.79436965,10345.46857754,0.003,24.1,090925,2.0,A,North,East,1757402358.2663863
071918.80,3106.79436990,10345.46857752,0.003,12.7,090925,2.0,A,North,East,1757402358.3669672
071918.90,3106.79437014,10345.46857750,0.003,4.3,090925,2.0,A,North,East,1757402358.4653516
071919.00,3106.79437035,10345.46857749,0.002,7.4,090925,2.0,A,North,East,1757402358.576573
071919.10,3106.79437047,10345.46857751,0.002,1.8,090925,2.0,A,North,East,1757402358.6742284
071919.20,3106.79437061,10345.46857754,0.003,5.3,090925,2.0,A,North,East,1757402358.772935
071919.30,3106.79437076,10345.46857761,0.003,34.9,090925,2.0,A,North,East,1757402358.8738778
071919.40,3106.79437084,10345.46857770,0.003,46.4,090925,2.0,A,North,East,1757402358.9710646
071919.50,3106.79437092,10345.46857781,0.003,59.5,090925,2.0,A,North,East,1757402359.0677934
071919.60,3106.79437103,10345.46857788,0.003,32.8,090925,2.0,A,North,East,1757402359.1703668
071919.70,3106.79437114,10345.46857793,0.002,13.2,090925,2.0,A,North,East,1757402359.2706714
071919.80,3106.79437126,10345.46857798,0.002,20.1,090925,2.0,A,North,East,1757402359.370118
071919.90,3106.79437136,10345.46857802,0.002,351.9,090925,2.0,A,North,East,1757402359.4705908
071920.00,3106.79437148,10345.46857813,0.002,8.5,090925,2.0,A,North,East,1757402359.5705633
071920.10,3106.79437160,10345.46857824,0.001,14.7,090925,2.0,A,North,East,1757402359.6704266
071920.20,3106.79437169,10345.46857835,0.001,350.0,090925,2.0,A,North,East,1757402359.7672184
071920.30,3106.79437180,10345.46857845,0.001,324.8,090925,2.0,A,North,East,1757402359.8687613
071920.40,3106.79437191,10345.46857855,0.002,326.3,090925,2.0,A,North,East,1757402359.9696965
071920.50,3106.79437201,10345.46857866,0.003,347.7,090925,2.0,A,North,East,1757402360.067482
071920.60,3106.79437206,10345.46857878,0.002,36.8,090925,2.0,A,North,East,1757402360.1735284
071920.70,3106.79437213,10345.46857913,0.002,61.8,090925,2.0,A,North,East,1757402360.270563
071920.80,3106.79437221,10345.46857946,0.002,68.1,090925,2.0,A,North,East,1757402360.3712595
071920.90,3106.79437227,10345.46857954,0.001,37.7,090925,2.0,A,North,East,1757402360.4690518
071921.00,3106.79437244,10345.46857979,0.002,20.9,090925,2.0,A,North,East,1757402360.5766723
071921.10,3106.79437261,10345.46858002,0.002,355.8,090925,2.0,A,North,East,1757402360.6716342
071921.20,3106.79437281,10345.46858024,0.002,352.0,090925,2.0,A,North,East,1757402360.7643194
071921.30,3106.79437300,10345.46858047,0.003,0.2,090925,2.0,A,North,East,1757402360.8737273
071921.40,3106.79437319,10345.46858071,0.003,14.7,090925,2.0,A,North,East,1757402360.9696386
071921.50,3106.79437330,10345.46858083,0.002,32.9,090925,2.0,A,North,East,1757402361.0725684
071921.60,3106.79437339,10345.46858095,0.001,9.3,090925,2.0,A,North,East,1757402361.1669521
071921.70,3106.79437346,10345.46858107,0.001,357.1,090925,2.0,A,North,East,1757402361.2668595
071921.80,3106.79437356,10345.46858120,0.002,75.5,090925,2.0,A,North,East,1757402361.3764613
071921.90,3106.79437366,10345.46858130,0.002,358.1,090925,2.0,A,North,East,1757402361.480278
071922.00,3106.79437377,10345.46858139,0.003,335.9,090925,2.0,A,North,East,1757402361.5679643
071922.10,3106.79437387,10345.46858150,0.003,348.7,090925,2.0,A,North,East,1757402361.6678352
071922.20,3106.79437399,10345.46858163,0.003,42.3,090925,2.0,A,North,East,1757402361.773101
071922.30,3106.79437411,10345.46858175,0.002,73.3,090925,2.0,A,North,East,1757402361.8731017
071922.40,3106.79437422,10345.46858184,0.001,9.5,090925,2.0,A,North,East,1757402361.9731765
071922.50,3106.79437433,10345.46858192,0.001,327.3,090925,2.0,A,North,East,1757402362.072254
071922.60,3106.79437444,10345.46858204,0.002,20.2,090925,2.0,A,North,East,1757402362.1752753
071922.70,3106.79437456,10345.46858213,0.002,348.7,090925,2.0,A,North,East,1757402362.2741296
071922.80,3106.79437464,10345.46858226,0.001,31.3,090925,2.0,A,North,East,1757402362.3655066
071922.90,3106.79437470,10345.46858238,0.002,100.4,090925,2.0,A,North,East,1757402362.4765203
071923.00,3106.79437476,10345.46858259,0.004,59.8,090925,2.0,A,North,East,1757402362.572783
071923.10,3106.79437482,10345.46858279,0.005,41.4,090925,2.0,A,North,East,1757402362.674015
071923.20,3106.79437492,10345.46858297,0.004,36.4,090925,2.0,A,North,East,1757402362.775869
071923.30,3106.79437496,10345.46858316,0.004,51.1,090925,2.0,A,North,East,1757402362.8647804
071923.40,3106.79437500,10345.46858338,0.004,59.0,090925,2.0,A,North,East,1757402362.967926
071923.50,3106.79437506,10345.46858355,0.004,51.1,090925,2.0,A,North,East,1757402363.0818913
071923.60,3106.79437509,10345.46858373,0.003,39.0,090925,2.0,A,North,East,1757402363.1641545
071923.70,3106.79437513,10345.46858390,0.004,25.5,090925,2.0,A,North,East,1757402363.2739959
071923.80,3106.79437518,10345.46858408,0.004,36.5,090925,2.0,A,North,East,1757402363.3684738
071923.90,3106.79437522,10345.46858426,0.003,39.5,090925,2.0,A,North,East,1757402363.4782345
071924.00,3106.79437525,10345.46858442,0.002,34.4,090925,2.0,A,North,East,1757402363.568031
071924.10,3106.79437528,10345.46858459,0.003,31.5,090925,2.0,A,North,East,1757402363.665038
071924.20,3106.79437534,10345.46858474,0.004,39.4,090925,2.0,A,North,East,1757402363.7667353
071924.30,3106.79437540,10345.46858487,0.003,27.6,090925,2.0,A,North,East,1757402363.8676894
071924.40,3106.79437555,10345.46858508,0.004,27.5,090925,2.0,A,North,East,1757402363.9719443
071924.50,3106.79437564,10345.46858520,0.004,5.7,090925,2.0,A,North,East,1757402364.0702198
071924.60,3106.79437574,10345.46858530,0.004,353.6,090925,2.0,A,North,East,1757402364.1748435
071924.70,3106.79437591,10345.46858544,0.004,338.4,090925,2.0,A,North,East,1757402364.275474
071924.80,3106.79437609,10345.46858557,0.004,335.9,090925,2.0,A,North,East,1757402364.366817
071924.90,3106.79437625,10345.46858573,0.004,344.4,090925,2.0,A,North,East,1757402364.4644034
071925.00,3106.79437642,10345.46858589,0.004,351.6,090925,2.0,A,North,East,1757402364.5689762
071925.10,3106.79437659,10345.46858606,0.004,351.4,090925,2.0,A,North,East,1757402364.6685662
071925.20,3106.79437680,10345.46858619,0.005,344.7,090925,2.0,A,North,East,1757402364.7704275
071925.30,3106.79437704,10345.46858630,0.005,343.3,090925,2.0,A,North,East,1757402364.8698826
071925.40,3106.79437728,10345.46858643,0.004,6.2,090925,2.0,A,North,East,1757402364.97274
071925.50,3106.79437749,10345.46858659,0.004,25.9,090925,2.0,A,North,East,1757402365.0725052
071925.60,3106.79437762,10345.46858665,0.004,344.2,090925,2.0,A,North,East,1757402365.1667929
071925.70,3106.79437777,10345.46858660,0.008,296.6,090925,2.0,A,North,East,1757402365.2665627
071925.80,3106.79437794,10345.46858649,0.013,279.7,090925,2.0,A,North,East,1757402365.367573
071925.90,3106.79437803,10345.46858652,0.006,255.6,090925,2.0,A,North,East,1757402365.4728901
071926.00,3106.79437817,10345.46858671,0.005,80.4,090925,2.0,A,North,East,1757402365.5680041
071926.10,3106.79437825,10345.46858697,0.009,103.8,090925,2.0,A,North,East,1757402365.6668725
071926.20,3106.79437836,10345.46858713,0.004,112.7,090925,2.0,A,North,East,1757402365.768627
071926.30,3106.79437846,10345.46858736,0.006,93.0,090925,2.0,A,North,East,1757402365.8665357
071926.40,3106.79437860,10345.46858754,0.005,25.2,090925,2.0,A,North,East,1757402365.9731581
071926.50,3106.79437874,10345.46858773,0.005,17.9,090925,2.0,A,North,East,1757402366.0736148
071926.60,3106.79437885,10345.46858798,0.006,36.0,090925,2.0,A,North,East,1757402366.1662474
071926.70,3106.79437893,10345.46858819,0.005,9.4,090925,2.0,A,North,East,1757402366.264455
071926.80,3106.79437896,10345.46858837,0.003,320.3,090925,2.0,A,North,East,1757402366.373035
071926.90,3106.79437890,10345.46858854,0.003,231.3,090925,2.0,A,North,East,1757402366.4710913
071927.00,3106.79437885,10345.46858873,0.003,221.9,090925,2.0,A,North,East,1757402366.5751054
071927.10,3106.79437882,10345.46858893,0.002,251.9,090925,2.0,A,North,East,1757402366.6717083
071927.20,3106.79437884,10345.46858914,0.003,344.8,090925,2.0,A,North,East,1757402366.768887
071927.30,3106.79437889,10345.46858934,0.004,346.7,090925,2.0,A,North,East,1757402366.8670661
071927.40,3106.79437893,10345.46858950,0.005,319.5,090925,2.0,A,North,East,1757402366.967478
071927.50,3106.79437898,10345.46858962,0.005,307.5,090925,2.0,A,North,East,1757402367.0645711
071927.60,3106.79437906,10345.46858974,0.005,308.9,090925,2.0,A,North,East,1757402367.1664422
071927.70,3106.79437915,10345.46858986,0.005,318.3,090925,2.0,A,North,East,1757402367.264553
071927.80,3106.79437923,10345.46858998,0.005,319.5,090925,2.0,A,North,East,1757402367.3730166
071927.90,3106.79437928,10345.46859009,0.006,309.9,090925,2.0,A,North,East,1757402367.46567
071928.00,3106.79437933,10345.46859023,0.008,307.8,090925,2.0,A,North,East,1757402367.5702279
071928.10,3106.79437933,10345.46859043,0.009,308.8,090925,2.0,A,North,East,1757402367.6674588
071928.20,3106.79437933,10345.46859068,0.007,313.4,090925,2.0,A,North,East,1757402367.768646
071928.30,3106.79437931,10345.46859093,0.006,317.1,090925,2.0,A,North,East,1757402367.8661315
071928.40,3106.79437930,10345.46859112,0.005,316.7,090925,2.0,A,North,East,1757402367.9742274
071928.50,3106.79437930,10345.46859135,0.005,332.1,090925,2.0,A,North,East,1757402368.07239
071928.60,3106.79437930,10345.46859156,0.004,327.6,090925,2.0,A,North,East,1757402368.1737363
071928.70,3106.79437931,10345.46859177,0.004,324.2,090925,2.0,A,North,East,1757402368.2694855
071928.80,3106.79437934,10345.46859196,0.004,324.5,090925,2.0,A,North,East,1757402368.3643646
071928.90,3106.79437936,10345.46859217,0.003,334.1,090925,2.0,A,North,East,1757402368.473723
071929.00,3106.79437940,10345.46859238,0.004,342.6,090925,2.0,A,North,East,1757402368.5649426
071929.10,3106.79437945,10345.46859261,0.006,342.6,090925,2.0,A,North,East,1757402368.6733081
071929.20,3106.79437949,10345.46859284,0.005,346.3,090925,2.0,A,North,East,1757402368.7693062
071929.30,3106.79437951,10345.46859306,0.005,313.2,090925,2.0,A,North,East,1757402368.8669064
071929.40,3106.79437956,10345.46859319,0.006,288.1,090925,2.0,A,North,East,1757402368.9667027
071929.50,3106.79437958,10345.46859335,0.006,289.8,090925,2.0,A,North,East,1757402369.078577
071929.60,3106.79437959,10345.46859357,0.004,302.6,090925,2.0,A,North,East,1757402369.1726682
071929.70,3106.79437963,10345.46859375,0.004,310.9,090925,2.0,A,North,East,1757402369.2726724
071929.80,3106.79437965,10345.46859387,0.005,301.6,090925,2.0,A,North,East,1757402369.3709986
071929.90,3106.79437972,10345.46859397,0.005,298.4,090925,2.0,A,North,East,1757402369.4712255
071930.00,3106.79437975,10345.46859408,0.003,278.7,090925,2.0,A,North,East,1757402369.5647464
071930.10,3106.79437976,10345.46859424,0.003,296.1,090925,2.0,A,North,East,1757402369.674139
071930.20,3106.79437978,10345.46859440,0.003,301.1,090925,2.0,A,North,East,1757402369.7705445
071930.30,3106.79437983,10345.46859453,0.004,301.0,090925,2.0,A,North,East,1757402369.8671854
071930.40,3106.79437989,10345.46859466,0.002,321.4,090925,2.0,A,North,East,1757402369.9710386
071930.50,3106.79437995,10345.46859480,0.003,345.8,090925,2.0,A,North,East,1757402370.0690954
071930.60,3106.79437999,10345.46859493,0.003,330.4,090925,2.0,A,North,East,1757402370.1715858
071930.70,3106.79438003,10345.46859506,0.002,306.4,090925,2.0,A,North,East,1757402370.2710276
071930.80,3106.79438006,10345.46859514,0.004,267.7,090925,2.0,A,North,East,1757402370.369615
071930.90,3106.79438008,10345.46859519,0.006,258.1,090925,2.0,A,North,East,1757402370.4696097
071931.00,3106.79438014,10345.46859528,0.003,279.2,090925,2.0,A,North,East,1757402370.5707045
071931.10,3106.79438019,10345.46859544,0.002,322.2,090925,2.0,A,North,East,1757402370.6747613
071931.20,3106.79438024,10345.46859560,0.003,337.3,090925,2.0,A,North,East,1757402370.7689388
071931.30,3106.79438028,10345.46859577,0.003,344.4,090925,2.0,A,North,East,1757402370.8720543
071931.40,3106.79438031,10345.46859593,0.003,329.1,090925,2.0,A,North,East,1757402370.9665434
071931.50,3106.79438034,10345.46859604,0.003,306.0,090925,2.0,A,North,East,1757402371.065311
071931.60,3106.79438035,10345.46859616,0.004,317.7,090925,2.0,A,North,East,1757402371.1692007
071931.70,3106.79438039,10345.46859627,0.005,318.0,090925,2.0,A,North,East,1757402371.2686253
071931.80,3106.79438042,10345.46859639,0.006,318.6,090925,2.0,A,North,East,1757402371.3677552
071931.90,3106.79438047,10345.46859650,0.005,324.5,090925,2.0,A,North,East,1757402371.4651606
071932.00,3106.79438049,10345.46859660,0.005,309.0,090925,2.0,A,North,East,1757402371.5649898
071932.10,3106.79438049,10345.46859671,0.006,305.4,090925,2.0,A,North,East,1757402371.6741657
071932.20,3106.79438049,10345.46859686,0.004,308.7,090925,2.0,A,North,East,1757402371.7726383
071932.30,3106.79438051,10345.46859698,0.005,317.5,090925,2.0,A,North,East,1757402371.871783
071932.40,3106.79438053,10345.46859711,0.005,320.4,090925,2.0,A,North,East,1757402371.9718184
071932.50,3106.79438057,10345.46859729,0.004,354.1,090925,2.0,A,North,East,1757402372.073999
071932.60,3106.79438060,10345.46859747,0.004,6.2,090925,2.0,A,North,East,1757402372.1723692
071932.70,3106.79438064,10345.46859762,0.002,349.3,090925,2.0,A,North,East,1757402372.2741423
071932.80,3106.79438069,10345.46859770,0.002,336.1,090925,2.0,A,North,East,1757402372.3659081
071932.90,3106.79438073,10345.46859779,0.002,319.9,090925,2.0,A,North,East,1757402372.4759247
071933.00,3106.79438078,10345.46859788,0.003,328.4,090925,2.0,A,North,East,1757402372.5702846
071933.10,3106.79438082,10345.46859797,0.002,334.6,090925,2.0,A,North,East,1757402372.668516
071933.20,3106.79438085,10345.46859810,0.001,36.2,090925,2.0,A,North,East,1757402372.7726662
071933.30,3106.79438090,10345.46859823,0.003,62.5,090925,2.0,A,North,East,1757402372.871237
071933.40,3106.79438099,10345.46859834,0.003,38.6,090925,2.0,A,North,East,1757402372.9648411
071933.50,3106.79438108,10345.46859842,0.002,66.1,090925,2.0,A,North,East,1757402373.0744147
071933.60,3106.79438119,10345.46859849,0.001,38.4,090925,2.0,A,North,East,1757402373.1657424
071933.70,3106.79438131,10345.46859855,0.001,65.0,090925,2.0,A,North,East,1757402373.2712064
071933.80,3106.79438144,10345.46859858,0.001,45.5,090925,2.0,A,North,East,1757402373.3684428
071933.90,3106.79438156,10345.46859865,0.002,56.4,090925,2.0,A,North,East,1757402373.467643
071934.00,3106.79438167,10345.46859874,0.002,51.6,090925,2.0,A,North,East,1757402373.567241
071934.10,3106.79438177,10345.46859884,0.002,52.1,090925,2.0,A,North,East,1757402373.6684787
071934.20,3106.79438186,10345.46859895,0.003,57.2,090925,2.0,A,North,East,1757402373.7664888
071934.30,3106.79438197,10345.46859902,0.002,17.1,090925,2.0,A,North,East,1757402373.874052
071934.40,3106.79438207,10345.46859907,0.002,337.1,090925,2.0,A,North,East,1757402373.975142
071934.50,3106.79438220,10345.46859909,0.004,324.8,090925,2.0,A,North,East,1757402374.0754719
071934.60,3106.79438230,10345.46859912,0.005,322.4,090925,2.0,A,North,East,1757402374.1661727
071934.70,3106.79438244,10345.46859913,0.007,321.4,090925,2.0,A,North,East,1757402374.2650986
071934.80,3106.79438260,10345.46859913,0.006,322.1,090925,2.0,A,North,East,1757402374.3750508
071934.90,3106.79438279,10345.46859913,0.005,333.5,090925,2.0,A,North,East,1757402374.4762166
071935.00,3106.79438298,10345.46859915,0.005,339.5,090925,2.0,A,North,East,1757402374.573875
071935.10,3106.79438316,10345.46859917,0.005,337.8,090925,2.0,A,North,East,1757402374.67341
071935.20,3106.79438329,10345.46859922,0.005,329.8,090925,2.0,A,North,East,1757402374.7738311
071935.30,3106.79438341,10345.46859926,0.007,325.2,090925,2.0,A,North,East,1757402374.8699594
071935.40,3106.79438353,10345.46859931,0.008,325.9,090925,2.0,A,North,East,1757402374.970355
071935.50,3106.79438364,10345.46859939,0.009,329.1,090925,2.0,A,North,East,1757402375.0734065
071935.60,3106.79438374,10345.46859946,0.008,326.5,090925,2.0,A,North,East,1757402375.173475
071935.70,3106.79438382,10345.46859953,0.006,324.5,090925,2.0,A,North,East,1757402375.2682607
071935.80,3106.79438388,10345.46859961,0.005,311.4,090925,2.0,A,North,East,1757402375.3646052
071935.90,3106.79438394,10345.46859969,0.005,309.2,090925,2.0,A,North,East,1757402375.4743526
071936.00,3106.79438404,10345.46859974,0.005,312.4,090925,2.0,A,North,East,1757402375.575336
071936.10,3106.79438412,10345.46859982,0.004,317.8,090925,2.0,A,North,East,1757402375.6758063
071936.20,3106.79438419,10345.46859990,0.005,315.2,090925,2.0,A,North,East,1757402375.7674117
071936.30,3106.79438424,10345.46860003,0.003,331.7,090925,2.0,A,North,East,1757402375.870489
071936.40,3106.79438430,10345.46860014,0.002,337.7,090925,2.0,A,North,East,1757402375.9689221
071936.50,3106.79438438,10345.46860026,0.002,327.4,090925,2.0,A,North,East,1757402376.0783634
071936.60,3106.79438447,10345.46860036,0.003,331.9,090925,2.0,A,North,East,1757402376.1743662
071936.70,3106.79438455,10345.46860046,0.004,328.1,090925,2.0,A,North,East,1757402376.2725835
071936.80,3106.79438458,10345.46860058,0.003,303.4,090925,2.0,A,North,East,1757402376.369504
071936.90,3106.79438461,10345.46860071,0.004,302.3,090925,2.0,A,North,East,1757402376.4720354
071937.00,3106.79438459,10345.46860087,0.002,293.3,090925,2.0,A,North,East,1757402376.5729036
071937.10,3106.79438455,10345.46860104,0.002,272.8,090925,2.0,A,North,East,1757402376.6751058
071937.20,3106.79438451,10345.46860117,0.004,287.7,090925,2.0,A,North,East,1757402376.7745595
071937.30,3106.79438447,10345.46860131,0.004,297.4,090925,2.0,A,North,East,1757402376.8750317
071937.40,3106.79438442,10345.46860146,0.005,294.4,090925,2.0,A,North,East,1757402376.9750798
071937.50,3106.79438435,10345.46860160,0.005,292.9,090925,2.0,A,North,East,1757402377.0742595
071937.60,3106.79438427,10345.46860177,0.005,290.0,090925,2.0,A,North,East,1757402377.1728685
071937.70,3106.79438417,10345.46860196,0.004,289.1,090925,2.0,A,North,East,1757402377.2689126
071937.80,3106.79438408,10345.46860215,0.003,292.3,090925,2.0,A,North,East,1757402377.3702638
071937.90,3106.79438399,10345.46860241,0.004,295.2,090925,2.0,A,North,East,1757402377.473208
